sll1652	1.03	1.17	1.06	0.81
sll1647	0.97	1.03	1.12	0.77
sll1643	1.03	0.90	0.99	0.85
sll1642	2.87	1.37	1.05	0.72
sll1641	0.97	1.13	1.22	0.79
sll1640	0.91	0.86	0.94	0.93
sll1639	0.93	0.97	1.12	0.97
sll1638	0.41	0.51	0.93	0.80
sll1636	0.70	1.00	1.35	0.89
sll1635	0.96	1.10	1.70	1.21
sll1634	0.62	1.21	1.36	1.10
sll1633	1.09	1.11	0.92	1.02
sll1632	0.52	1.20	1.35	0.92
sll1631	1.11	0.79	0.96	0.59
sll1630	1.01	1.03	0.80	0.79
sll1629	0.77	1.05	1.04	1.17
sll1628	1.29	1.11	0.95	0.99
sll1626	0.41	0.38	1.20	1.42
sll1625	1.14	1.13	1.13	1.02
sll1624	0.73	0.72	1.17	1.19
sll1623	1.02	0.85	0.88	0.93
sll1621	2.08	2.80	1.17	1.12
sll1620	1.21	1.03	0.95	0.93
sll1618	0.98	1.20	1.01	1.09
sll1615	1.28	1.69	1.09	0.64
sll1614	1.64	1.24	1.05	1.28
sll1613	0.96	0.93	1.01	0.99
sll1612	0.88	1.24	1.22	1.22
sll1611	1.73	2.16	2.03	1.92
sll1609	0.97	0.92	0.88	0.76
sll1608	1.25	1.47	1.57	1.25
sll1606	1.49	1.43	1.52	0.97
sll1605	0.84	0.98	1.08	1.27
sll1601	1.16	0.73	0.86	0.93
sll1600	1.28	1.04	0.87	0.98
sll1599	0.86	1.08	1.12	0.65
sll1598	1.27	1.21	1.15	0.98
sll1596	0.97	0.89	0.85	0.76
sll1595	0.85	0.83	0.81	0.71
sll1594	0.86	1.13	1.29	1.07
sll1592	0.89	1.31	1.24	1.08
sll1590	1.01	1.06	0.78	0.89
sll1586	1.24	1.49	1.49	1.15
sll1584	1.13	1.20	1.62	0.76
sll1583	0.29	0.52	1.64	0.80
sll1582	1.17	1.21	0.81	1.02
sll1581	0.55	1.04	1.61	0.92
sll1580	0.18	0.04	0.14	0.38
sll1579	0.11	0.04	0.20	0.45
sll1578	0.31	0.05	0.24	0.61
sll1577	0.16	0.06	0.30	0.57
sll1575	0.96	0.96	0.89	0.93
sll1574	0.96	0.69	0.92	0.87
sll1573	0.70	1.53	1.74	1.48
sll1572	0.92	0.75	0.67	0.90
sll1571	0.67	1.23	1.35	0.93
sll1570	0.80	0.62	0.75	0.84
sll1568	0.72	0.78	0.79	1.00
sll1566	1.05	1.17	1.15	0.93
sll1564	1.21	0.89	1.04	0.77
sll1563	1.21	1.97	2.73	1.34
sll1562	1.77	1.80	1.47	1.23
sll1561	1.08	1.19	1.07	1.05
sll1559	1.24	1.66	1.57	1.84
sll1558	1.82	1.17	1.10	1.06
sll1557	1.43	1.62	1.41	1.01
sll1556	1.17	1.23	1.35	1.05
sll1555	1.11	1.52	1.36	1.07
sll1553	1.18	1.10	1.46	1.39
sll1552	0.90	0.67	1.03	0.58
sll1550	0.85	0.49	0.88	0.99
sll1549	0.77	0.50	0.37	0.63
sll1547	0.98	1.00	1.26	0.89
sll1546	0.86	0.91	0.95	1.15
sll1545	1.03	0.85	0.71	0.71
sll1544	0.96	1.05	1.13	0.89
sll1543	0.94	0.99	0.81	0.74
sll1542	1.14	1.05	1.10	1.09
sll1541	4.27	2.79	2.01	0.97
sll1540	1.20	1.43	1.43	1.18
sll1538	1.02	1.19	1.00	0.91
sll1537	1.52	1.19	1.15	1.22
sll1536	1.11	1.21	1.34	1.35
sll1535	1.01	0.88	0.70	0.82
sll1534	1.13	1.15	1.09	1.08
sll1533	0.40	0.43	0.67	0.73
sll1532	0.73	1.14	0.93	0.88
sll1531	1.29	1.46	1.26	1.30
sll1530	1.19	1.58	1.23	1.44
sll1528	1.06	1.29	1.44	1.37
sll1527	1.40	1.34	1.24	1.18
sll1526	1.21	1.02	1.17	1.43
sll1525	1.07	1.03	1.44	1.57
sll1524	0.99	0.85	1.12	1.25
sll1522	0.56	0.53	0.84	1.02
sll1521	1.03	0.98	1.09	0.79
sll1520	0.98	0.60	0.74	0.90
sll1516	1.22	1.51	1.07	1.35
sll1515	1.49	1.58	2.19	0.68
sll1514	12.26	1.19	1.10	0.66
sll1513	1.69	1.21	1.31	0.72
sll1512	1.30	1.13	1.06	0.69
sll1511	0.93	1.64	1.78	1.23
sll1510	1.05	1.05	1.03	0.91
sll1509	0.89	1.10	1.29	0.90
sll1508	1.11	1.01	1.19	1.09
sll1507	1.39	0.85	0.86	0.79
sll1505	0.94	1.04	1.17	0.72
sll1504	1.16	1.08	0.89	0.69
sll1503	0.72	1.00	0.99	0.94
sll1502	0.88	0.70	0.79	0.72
sll1501	0.84	0.83	0.84	0.94
sll1500	0.98	1.26	1.31	1.31
sll1499	1.41	1.34	1.48	1.60
sll1498	0.91	1.13	0.94	1.06
sll1496	1.03	0.80	0.85	0.78
sll1495	1.05	1.22	1.16	1.31
sll1491	0.55	0.49	0.54	0.67
sll1489	1.04	1.12	1.07	1.15
sll1488	0.96	0.95	0.97	0.83
sll1486	0.81	0.86	0.79	0.79
sll1485	0.78	0.85	0.80	0.59
sll1484	1.20	1.04	1.12	1.00
sll1483	7.65	5.73	3.04	1.47
sll1482	1.26	1.38	1.36	0.92
sll1481	1.69	1.36	1.07	0.92
sll1479	0.88	1.14	0.83	0.61
sll1477	1.00	0.96	0.87	0.85
sll1476	1.02	1.20	1.00	0.97
sll1475	0.94	0.67	0.51	0.89
sll1473	0.88	0.61	0.55	0.64
sll1472	0.64	0.72	0.59	0.64
sll1471	0.59	0.46	0.54	0.59
sll1470	1.03	1.00	1.07	1.05
sll1469	0.84	0.82	0.77	1.08
sll1468	1.10	1.21	1.18	1.47
sll1466	0.81	0.89	0.98	1.04
sll1464	1.24	1.20	1.15	0.95
sll1463	1.28	1.02	0.90	1.15
sll1462	1.11	1.05	1.33	0.83
sll1461	0.81	0.91	0.92	0.83
sll1459	0.89	0.82	1.00	0.88
sll1457	1.03	1.24	1.21	1.29
sll1456	1.04	1.16	1.24	1.22
sll1455	1.11	0.78	0.94	0.73
sll1454	1.11	1.42	0.95	1.03
sll1453	0.90	1.24	0.69	1.05
sll1452	1.09	0.91	0.74	0.91
sll1451	1.20	1.09	0.77	0.99
sll1450	1.35	1.12	0.98	1.08
sll1447	1.05	1.09	1.35	1.13
sll1446	0.77	1.04	1.24	1.40
sll1444	1.09	0.93	1.00	0.97
sll1443	1.05	1.21	1.46	1.33
sll1442	1.31	1.08	1.33	0.69
sll1441	2.67	2.35	2.08	1.55
sll1440	1.20	1.26	1.45	1.36
sll1439	1.26	0.78	1.18	1.04
sll1435	1.41	1.49	1.38	1.27
sll1434	1.28	0.87	0.90	0.70
sll1433	1.19	1.06	1.00	1.06
sll1432	1.00	0.81	1.08	0.80
sll1430	1.06	0.95	1.14	0.97
sll1429	0.81	0.55	1.04	0.84
sll1428	0.82	1.37	1.68	1.02
sll1427	1.35	1.51	2.06	1.06
sll1426	0.99	1.24	1.26	1.08
sll1425	0.99	1.01	0.99	1.03
sll1424	1.04	1.05	1.16	1.13
sll1423	1.17	1.49	1.57	0.94
sll1418	1.10	1.13	0.80	0.94
sll1415	1.40	1.14	0.89	1.14
sll1414	1.43	2.25	2.26	1.37
sll1411	1.09	1.40	1.16	1.39
sll1409	1.49	1.45	1.53	0.45
sll1408	1.17	1.12	0.87	0.80
sll1407	1.16	0.78	0.99	0.42
sll1406	0.70	0.73	0.58	0.50
sll1405	0.98	0.93	0.42	0.59
sll1404	1.11	0.70	0.82	0.34
sll1401	1.15	0.91	1.10	0.64
sll1400	1.07	0.78	0.68	0.56
sll1399	0.76	0.74	0.55	0.82
sll1398	0.62	0.69	1.07	0.87
sll1397	1.31	1.60	1.10	1.42
sll1396	0.97	1.07	1.06	0.79
sll1395	1.84	1.96	1.31	0.79
sll1394	1.19	1.08	1.03	1.05
sll1393	1.16	0.75	0.88	1.16
sll1392	0.97	1.09	1.16	1.16
sll1390	1.17	0.84	1.05	1.08
sll1389	1.27	1.50	1.17	0.88
sll1388	1.02	1.10	1.18	0.87
sll1387	1.30	1.24	1.03	1.02
sll1386	1.12	1.71	1.57	1.56
sll1384	0.83	0.93	1.03	1.27
sll1383	1.15	1.19	1.21	1.00
sll1382	1.20	1.16	1.23	0.80
sll1381	1.15	1.18	1.51	1.24
sll1380	1.15	1.11	1.33	1.11
sll1378	0.99	0.79	0.94	0.92
sll1377	1.50	1.14	0.91	1.07
sll1376	1.32	1.20	1.09	1.21
sll1374	1.04	1.14	1.14	0.96
sll1373	1.08	1.15	1.13	1.19
sll1372	1.01	1.19	1.08	1.37
sll1371	0.91	1.02	0.88	0.99
sll1370	1.04	0.98	1.08	1.13
sll1369	1.06	1.08	0.96	1.13
sll1367	0.78	1.04	1.20	0.89
sll1366	1.24	1.51	2.34	0.91
sll1365	1.71	1.84	2.11	0.84
sll1363	0.97	1.63	2.46	1.90
sll1362	1.27	1.08	1.13	1.21
sll1360	1.07	1.06	1.02	0.83
sll1359	0.79	0.83	0.87	0.94
sll1358	0.29	0.27	0.47	0.35
sll1356	0.68	0.68	0.85	0.88
sll1355	0.86	0.85	0.84	0.70
sll1354	1.16	1.58	1.29	0.89
sll1353	1.11	0.81	0.93	0.70
sll1352	1.29	1.22	1.23	1.22
sll1350	0.98	0.97	1.13	1.16
sll1349	0.97	1.11	1.08	0.99
sll1348	1.10	1.05	0.95	1.02
sll1344	0.84	1.40	1.75	1.09
sll1343	1.07	1.05	0.97	1.12
sll1342	0.66	1.00	1.86	1.60
sll1341	0.79	0.85	0.92	0.90
sll1340	0.88	1.22	1.25	0.71
sll1338	0.53	0.81	0.68	0.42
sll1336	1.35	1.75	1.59	1.73
sll1334	1.13	1.07	0.87	0.92
sll1333	1.03	1.05	0.96	1.10
sll1330	0.83	0.71	0.62	0.53
sll1329	1.22	1.63	1.76	0.82
sll1327	0.86	1.24	1.49	1.64
sll1326	1.02	1.21	1.25	1.51
sll1325	1.01	1.22	1.49	1.78
sll1324	1.15	1.44	1.40	1.72
sll1323	0.95	1.54	1.90	2.02
sll1322	0.91	1.32	1.29	1.80
sll1321	1.17	1.19	1.09	1.43
sll1319	2.21	1.48	1.08	0.88
sll1318	1.05	1.10	0.92	0.69
sll1317	0.95	0.82	1.04	1.38
sll1316	0.69	0.74	1.04	1.36
sll1315	0.93	0.99	1.02	0.95
sll1314	0.62	0.47	0.60	0.82
sll1308	0.80	0.75	0.85	1.13
sll1307	0.30	0.31	0.36	0.66
sll1306	0.36	0.43	0.49	0.77
sll1305	0.28	0.34	0.45	0.75
sll1304	0.25	0.38	0.46	0.80
sll1300	1.05	1.33	1.41	0.76
sll1299	1.04	1.10	1.02	0.82
sll1298	0.93	1.61	1.83	0.93
sll1297	1.17	1.03	1.30	1.07
sll1296	0.98	1.37	1.18	0.74
sll1294	1.04	0.96	0.90	0.87
sll1293	1.12	1.41	1.45	0.93
sll1292	1.04	1.04	0.89	0.89
sll1291	0.69	1.16	1.30	0.87
sll1290	1.03	1.09	0.96	1.08
sll1289	0.74	1.17	1.65	1.10
sll1286	0.70	1.73	1.60	0.72
sll1285	0.76	1.24	1.38	0.96
sll1284	0.96	0.95	0.87	0.92
sll1283	0.66	1.06	1.32	0.86
sll1282	0.43	0.61	1.55	0.98
sll1281	0.48	0.38	0.62	1.09
sll1280	0.97	0.82	1.04	0.84
sll1277	1.15	1.21	1.18	1.12
sll1276	1.01	1.38	1.37	1.01
sll1275	0.92	1.14	1.37	1.35
sll1274	1.14	0.92	0.83	0.85
sll1273	1.02	1.04	1.28	1.27
sll1272	1.05	0.84	1.03	0.80
sll1271	0.69	0.95	1.01	0.98
sll1270	0.49	0.47	0.56	0.70
sll1268	0.78	1.19	0.90	0.72
sll1267	0.92	1.28	0.70	0.90
sll1265	1.09	1.01	1.11	0.98
sll1263	0.79	0.66	0.87	1.04
sll1262	1.26	0.86	1.18	1.00
sll1261	1.38	2.06	2.01	2.33
sll1260	1.42	2.14	2.06	2.41
sll1258	0.79	0.73	0.81	0.83
sll1254	1.24	1.15	0.91	0.99
sll1253	0.96	1.00	0.73	0.84
sll1252	1.39	1.00	1.00	0.95
sll1251	1.05	0.98	0.97	0.89
sll1250	1.02	1.25	1.23	0.94
sll1249	1.16	1.36	1.26	1.44
sll1247	0.90	0.77	0.82	0.65
sll1245	1.61	1.59	1.35	1.11
sll1244	1.42	1.32	1.45	1.14
sll1242	0.94	1.23	1.34	1.22
sll1241	0.99	0.83	2.00	0.80
sll1240	0.94	1.01	1.01	0.80
sll1239	0.64	0.82	1.69	1.06
sll1237	1.31	1.05	1.26	1.10
sll1236	0.95	1.05	0.91	0.74
sll1234	1.33	1.24	1.58	1.11
sll1233	1.06	1.22	1.10	0.76
sll1232	1.21	1.68	1.38	1.05
sll1231	1.33	0.96	1.36	0.97
sll1229	1.59	1.38	1.93	0.80
sll1228	1.20	1.05	1.08	0.88
sll1226	0.94	0.90	1.01	1.08
sll1225	1.13	1.09	0.89	1.11
sll1224	1.37	1.92	1.88	0.87
sll1223	0.85	0.72	0.68	0.81
sll1222	1.20	1.33	1.29	0.67
sll1221	0.96	0.87	0.82	0.88
sll1220	0.85	0.78	0.87	0.91
sll1219	1.41	1.12	1.17	1.15
sll1218	0.97	0.82	0.76	0.93
sll1217	1.15	0.95	0.94	1.04
sll1214	0.34	0.32	0.42	0.93
sll1213	1.30	0.96	1.13	1.44
sll1212	1.34	1.23	0.97	1.42
sll1209	0.82	0.95	0.61	0.90
sll1206	1.11	1.66	1.67	1.06
sll1205	1.31	0.80	1.22	0.82
sll1204	1.28	0.85	1.01	0.73
sll1203	1.02	1.49	0.93	0.70
sll1202	0.75	0.83	0.90	0.69
sll1201	0.59	1.02	0.99	0.86
sll1200	1.28	0.89	0.89	0.79
sll1198	0.41	0.42	0.43	0.94
sll1196	0.50	0.48	0.89	0.57
sll1194	0.47	0.73	0.63	0.47
sll1193	1.07	0.94	0.96	0.95
sll1192	1.26	1.44	1.55	1.31
sll1191	0.97	1.02	0.80	0.76
sll1189	1.15	1.23	1.51	1.08
sll1188	1.10	1.04	1.16	1.01
sll1187	0.69	0.72	0.73	1.35
sll1186	0.46	0.38	0.62	0.80
sll1185	0.18	0.22	0.38	1.27
sll1184	0.41	0.26	0.47	0.69
sll1182	1.27	1.13	1.11	0.85
sll1181	0.91	0.80	1.03	0.97
sll1180	1.29	1.34	1.43	1.03
sll1178	1.02	1.05	0.98	1.32
sll1174	1.03	1.16	1.10	0.90
sll1173	1.10	1.14	0.86	0.98
sll1172	1.21	1.58	1.31	1.74
sll1170	1.54	1.18	1.00	0.97
sll1169	0.90	0.66	0.51	0.69
sll1167	1.17	0.92	1.02	0.88
sll1166	1.67	1.22	1.15	1.12
sll1165	1.41	1.71	1.52	1.49
sll1164	0.81	1.29	1.22	1.27
sll1163	1.24	1.07	1.32	0.80
sll1162	1.32	1.19	1.06	0.85
sll1161	1.58	1.45	1.19	1.14
sll1160	0.98	0.87	0.98	0.94
sll1159	1.63	1.45	1.16	1.02
sll1158	1.24	1.16	1.10	1.18
sll1157	1.06	1.19	1.43	1.01
sll1156	1.36	1.97	2.01	1.21
sll1155	1.25	1.13	1.06	0.85
sll1154	1.19	1.33	1.09	1.13
sll1151	0.63	0.81	0.76	0.63
sll1150	1.08	1.04	0.80	0.82
sll1147	1.13	1.08	1.11	1.05
sll1144	1.12	1.28	1.16	1.03
sll1143	1.60	1.45	1.20	0.89
sll1142	1.02	0.89	0.87	0.85
sll1138	0.93	0.89	1.03	1.08
sll1135	0.88	1.03	0.99	1.05
sll1132	1.12	1.11	1.09	1.07
sll1131	1.16	1.10	1.17	1.18
sll1130	0.99	1.55	1.77	1.66
sll1129	1.23	1.21	1.34	0.99
sll1127	0.80	0.77	0.92	0.75
sll1124	1.14	1.65	1.08	1.35
sll1123	1.17	1.29	1.07	0.97
sll1121	0.94	1.25	1.08	1.05
sll1120	0.91	0.92	0.89	0.75
sll1119	1.10	0.78	0.63	0.81
sll1118	0.94	0.96	1.17	0.87
sll1112	1.48	1.65	1.96	0.88
sll1110	0.88	0.94	1.10	1.14
sll1109	1.17	1.32	1.26	1.72
sll1108	1.20	0.89	1.05	1.17
sll1107	1.06	0.87	0.92	0.84
sll1106	1.87	0.84	0.97	0.75
sll1104	0.98	1.31	1.12	1.16
sll1103	0.89	0.96	1.14	0.90
sll1102	0.92	1.10	0.99	1.19
sll1101	1.97	2.57	2.42	2.42
sll1099	1.38	2.28	1.69	2.27
sll1098	1.35	1.65	1.42	1.54
sll1097	1.56	3.09	2.44	2.64
sll1096	2.21	3.98	2.83	3.50
sll1095	1.09	1.46	1.30	1.26
sll1092	0.51	0.68	0.60	0.50
sll1091	0.22	0.24	0.48	1.06
sll1089	1.48	1.32	1.14	1.24
sll1087	1.00	1.25	1.60	1.20
sll1086	0.65	0.99	0.88	0.66
sll1085	1.04	1.16	1.32	0.84
sll1084	1.02	1.33	1.04	1.30
sll1082	0.86	1.55	1.86	1.15
sll1081	0.87	0.91	0.83	0.92
sll1080	0.49	0.76	1.02	0.95
sll1079	0.76	0.77	0.80	0.98
sll1078	0.90	1.11	1.30	0.61
sll1077	0.44	0.70	1.42	0.76
sll1076	1.10	1.16	0.99	1.07
sll1074	0.92	1.41	1.19	1.35
sll1072	1.28	1.15	1.18	0.90
sll1071	2.07	2.10	1.55	1.15
sll1070	1.56	1.29	1.16	1.17
sll1069	1.48	1.71	1.60	1.71
sll1068	1.10	1.12	0.79	0.91
sll1064	0.97	1.00	1.08	0.92
sll1063	1.11	0.87	1.22	0.67
sll1062	0.83	0.85	1.01	0.63
sll1061	1.07	0.91	0.99	0.84
sll1060	1.14	1.38	1.06	1.11
sll1059	1.14	0.97	1.08	0.63
sll1058	0.85	0.92	0.92	1.04
sll1057	1.05	1.20	1.29	0.88
sll1056	0.96	0.81	0.91	0.64
sll1054	1.02	0.88	0.95	0.83
sll1053	1.31	1.17	0.98	0.96
sll1052	1.07	1.03	1.17	0.84
sll1051	1.14	1.13	1.10	0.97
sll1049	1.36	0.88	1.35	0.69
sll1045	1.15	1.35	1.31	0.80
sll1043	1.23	1.70	2.20	2.29
sll1041	1.78	1.47	1.02	0.99
sll1040	1.13	1.29	1.22	0.90
sll1039	0.86	1.04	0.93	0.79
sll1037	1.29	1.37	1.44	1.08
sll1036	1.39	0.86	1.18	0.77
sll1035	0.85	1.07	1.00	1.07
sll1033	1.55	1.53	1.37	1.44
sll1032	5.93	4.74	2.38	2.58
sll1031	4.76	2.57	2.33	2.47
sll1030	2.41	1.25	0.87	1.16
sll1029	5.19	2.85	2.53	2.80
sll1028	6.40	2.85	2.21	2.67
sll1027	0.59	0.78	1.41	0.99
sll1025	0.93	0.89	0.57	0.55
sll1024	0.85	0.96	1.02	0.84
sll1023	1.32	0.98	0.84	0.64
sll1022	1.37	1.24	1.20	0.80
sll1021	0.60	0.54	0.48	0.42
sll1020	0.81	0.92	0.89	0.72
sll1019	1.83	1.98	1.64	0.87
sll1018	0.75	1.30	0.84	0.85
sll1017	0.75	0.90	0.72	0.61
sll1011	1.24	1.05	0.83	1.03
sll1009	0.26	0.38	0.77	0.39
sll1006	1.05	0.86	1.05	0.80
sll1005	1.00	1.41	1.35	1.11
sll1004	0.97	1.13	1.24	1.15
sll1003	1.51	1.27	2.01	0.91
sll1002	1.43	1.11	0.90	0.85
sll1001	1.95	1.43	1.63	0.89
sll0998	1.16	1.11	0.94	1.13
sll0997	0.85	0.89	0.75	0.95
sll0996	1.13	1.76	1.79	1.24
sll0995	1.10	0.90	0.85	0.81
sll0994	0.94	0.77	1.10	0.76
sll0993	0.81	2.09	1.79	0.91
sll0992	0.93	0.93	0.80	0.96
sll0990	1.07	1.90	1.73	0.96
sll0986	1.06	1.63	1.76	0.86
sll0985	0.76	0.74	0.99	0.98
sll0984	0.94	1.14	0.74	0.73
sll0983	1.05	1.11	0.64	0.97
sll0982	1.00	0.99	0.81	0.77
sll0981	1.03	1.44	1.54	0.77
sll0980	0.81	1.30	1.08	0.74
sll0947	0.26	0.26	0.74	0.69
sll0945	1.42	0.98	0.98	1.14
sll0944	0.31	0.26	0.45	0.61
sll0943	1.14	0.83	1.20	0.93
sll0939	1.55	1.44	1.57	0.77
sll0938	1.91	2.28	1.69	1.43
sll0936	1.49	1.17	1.36	1.40
sll0934	0.78	1.67	1.73	1.14
sll0933	1.24	2.96	2.86	2.24
sll0932	1.02	1.10	1.05	1.19
sll0931	1.06	1.24	1.05	1.03
sll0930	0.70	1.05	1.01	1.27
sll0928	0.81	1.07	0.95	1.35
sll0927	2.98	2.50	1.88	2.65
sll0926	1.39	1.16	0.93	1.07
sll0925	1.59	1.25	0.98	1.12
sll0924	1.48	1.33	1.66	0.94
sll0923	0.91	0.66	0.68	0.54
sll0922	0.86	1.19	1.28	0.65
sll0921	1.00	0.77	1.24	0.99
sll0920	0.92	0.91	0.91	1.11
sll0916	1.34	1.57	1.23	1.24
sll0915	1.19	1.09	1.11	0.96
sll0914	0.91	0.93	1.02	0.85
sll0913	0.87	1.13	1.26	1.13
sll0912	1.13	1.27	1.37	0.98
sll0911	1.05	1.19	1.23	0.87
sll0910	1.05	0.98	1.48	1.00
sll0909	0.92	0.98	1.41	0.82
sll0905	1.13	1.08	1.03	0.92
sll0902	1.00	1.08	0.90	1.19
sll0901	0.69	0.66	0.83	1.06
sll0900	1.12	1.40	1.34	1.30
sll0899	1.10	1.09	1.37	1.50
sll0898	1.84	1.52	1.69	1.07
sll0897	2.37	1.66	1.36	1.59
sll0896	1.03	1.18	1.27	1.18
sll0895	1.18	1.19	1.26	1.25
sll0892	1.07	1.17	1.12	0.89
sll0891	0.81	0.97	0.95	0.97
sll0888	1.59	1.76	1.68	1.33
sll0887	1.56	1.37	1.35	1.24
sll0886	1.16	1.17	1.07	1.12
sll0877	1.04	1.35	1.56	1.19
sll0876	1.13	0.92	0.84	0.75
sll0875	1.07	1.93	1.68	1.32
sll0873	1.46	1.33	1.51	1.11
sll0872	0.79	0.95	1.08	0.55
sll0871	0.98	0.78	0.86	0.69
sll0869	0.93	1.11	1.05	0.75
sll0868	1.05	1.18	0.95	1.10
sll0867	1.24	1.07	0.98	0.85
sll0865	0.90	0.96	1.06	0.88
sll0864	1.14	1.07	1.36	0.59
sll0863	1.00	1.05	1.05	0.90
sll0862	0.96	1.05	1.16	1.05
sll0861	1.02	1.03	1.11	1.15
sll0860	1.33	1.10	1.03	0.88
sll0858	0.89	1.09	1.12	0.94
sll0857	0.79	0.93	0.97	0.84
sll0856	0.91	0.70	0.80	0.66
sll0855	1.02	1.24	1.07	0.92
sll0854	1.53	1.62	1.09	1.26
sll0853	0.85	1.26	1.08	1.33
sll0851	0.94	0.46	0.62	0.72
sll0849	0.91	0.55	0.61	0.80
sll0848	1.08	1.20	0.75	0.76
sll0847	0.74	1.17	0.97	1.05
sll0846	5.59	1.03	1.00	0.65
sll0844	1.06	1.19	1.10	1.18
sll0843	0.88	0.83	0.76	0.63
sll0842	0.92	0.80	0.80	0.73
sll0839	1.38	1.27	1.02	1.02
sll0838	1.21	1.98	1.49	1.29
sll0837	1.16	1.19	1.11	1.22
sll0834	0.98	1.01	1.16	1.00
sll0833	0.92	1.03	1.13	1.06
sll0832	0.98	0.98	1.29	0.70
sll0830	0.60	0.62	1.15	0.68
sll0829	0.88	1.05	1.42	0.94
sll0828	1.21	1.09	0.99	1.19
sll0827	1.07	1.15	1.32	1.22
sll0825	1.09	1.04	1.04	1.10
sll0823	1.02	1.10	1.27	1.29
sll0822	1.47	1.35	0.88	1.35
sll0821	0.91	1.14	1.26	1.11
sll0819	0.21	0.11	0.32	0.51
sll0818	1.34	1.12	1.17	1.04
sll0817	1.89	1.58	1.90	0.98
sll0816	1.32	1.28	0.93	0.99
sll0815	2.08	3.26	2.37	0.92
sll0814	3.83	2.33	1.62	1.14
sll0813	1.35	1.79	1.68	1.56
sll0812	1.27	1.09	1.27	1.08
sll0811	1.11	1.17	1.08	1.06
sll0810	1.18	1.06	1.06	0.82
sll0809	1.24	1.32	1.11	1.51
sll0808	1.87	1.26	1.33	0.94
sll0807	1.16	0.73	0.87	0.80
sll0804	0.94	1.21	1.16	1.16
sll0803	1.15	0.84	1.01	0.82
sll0802	0.78	0.78	0.90	1.12
sll0800	1.13	0.90	0.88	0.66
sll0798	1.15	1.18	1.40	1.04
sll0797	1.09	1.13	1.00	0.85
sll0794	1.35	1.35	1.58	1.04
sll0793	1.05	0.94	0.74	0.49
sll0792	1.07	1.08	0.97	0.86
sll0790	1.36	1.11	1.22	0.80
sll0789	1.53	1.49	1.59	1.13
sll0788	1.64	1.25	1.14	1.00
sll0787	1.42	1.19	1.18	0.65
sll0786	1.14	0.98	0.86	0.76
sll0785	1.01	1.83	1.40	0.81
sll0784	0.95	1.07	0.87	0.92
sll0783	0.66	1.29	0.82	0.72
sll0782	0.92	1.02	1.30	0.94
sll0781	0.63	0.77	0.93	0.86
sll0780	0.59	0.90	1.06	0.88
sll0779	1.28	1.50	1.41	0.67
sll0778	0.88	0.95	0.88	0.79
sll0777	0.85	0.93	1.09	0.85
sll0776	0.96	0.67	0.86	0.71
sll0775	0.79	0.59	0.76	0.52
sll0772	0.60	0.76	1.07	0.75
sll0771	0.59	0.51	0.70	0.87
sll0767	1.07	1.82	1.32	1.30
sll0766	1.02	0.97	0.90	0.96
sll0765	0.90	1.45	1.47	1.04
sll0764	0.88	0.76	0.68	0.81
sll0763	1.18	1.41	1.26	0.79
sll0762	1.21	1.34	1.24	0.84
sll0761	0.97	0.94	1.11	1.01
sll0760	1.00	1.20	1.18	0.97
sll0759	2.44	2.30	1.42	1.32
sll0757	1.10	1.12	0.95	1.05
sll0756	0.95	1.51	1.32	1.03
sll0755	0.92	1.04	0.80	0.98
sll0754	0.60	0.70	0.79	0.69
sll0753	1.24	0.76	1.13	1.28
sll0752	0.87	1.00	0.94	1.08
sll0751	0.73	0.92	1.11	0.95
sll0750	0.79	1.07	1.25	0.95
sll0749	0.90	0.99	0.79	0.89
sll0745	1.02	1.47	1.62	0.86
sll0744	0.85	0.85	0.75	0.71
sll0743	1.15	0.99	0.79	0.88
sll0742	0.83	0.91	0.83	0.66
sll0741	1.08	1.18	1.17	0.80
sll0740	1.04	0.84	0.75	0.85
sll0739	1.36	1.19	1.70	0.98
sll0738	1.03	1.23	1.03	1.10
sll0737	0.85	1.15	1.52	1.32
sll0736	1.23	1.18	1.11	0.85
sll0735	1.14	0.99	1.10	1.15
sll0733	0.56	0.65	0.67	0.94
sll0732	1.03	0.86	0.89	0.89
sll0729	0.93	1.01	1.03	1.15
sll0728	1.16	1.01	1.31	0.99
sll0727	1.33	1.32	1.31	1.19
sll0726	0.85	0.68	0.97	1.25
sll0723	1.25	0.99	1.22	0.87
sll0722	0.91	1.10	1.06	1.17
sll0721	1.35	1.32	1.02	0.88
sll0720	1.46	0.99	0.95	0.67
sll0716	1.21	0.89	1.42	0.98
sll0712	1.11	0.92	1.17	1.12
sll0711	0.95	1.10	1.19	1.26
sll0710	1.49	0.91	1.78	0.76
sll0709	1.29	1.55	2.46	1.08
sll0708	1.28	1.47	1.27	0.59
sll0704	1.32	1.09	1.02	0.76
sll0703	1.00	0.84	1.06	0.90
sll0702	1.39	1.12	1.21	0.81
sll0698	1.07	0.92	1.07	0.71
sll0696	1.24	0.92	1.06	1.03
sll0691	1.04	0.85	1.10	1.00
sll0690	1.16	1.17	1.01	0.98
sll0689	1.27	1.16	1.21	1.05
sll0688	1.83	1.02	1.61	0.94
sll0687	1.13	1.08	0.97	0.88
sll0686	1.15	1.13	1.49	1.05
sll0685	1.13	0.98	0.90	0.63
sll0684	1.28	1.47	1.45	1.04
sll0683	1.49	1.53	1.56	1.22
sll0682	1.36	1.73	1.53	1.15
